image,width,height,label,xmin,ymin,xmax,ymax
A11_G07_G001_G_200712_5054_10S_000008.211.jpg,1920,1080,2,663.53,311.28,872.41003,477.1
A11_G07_G001_G_200712_5054_10S_000009.460.jpg,1920,1080,2,768.88,334.78,958.12,477.65
A11_G07_G001_G_200712_5054_10S_000009.989.jpg,1920,1080,2,798.82,302.15,994.98,466.71
A11_G07_G001_G_200712_5054_10S_000010.000.jpg,1920,1080,2,944.33,347.94,1072.79,486.43
A11_G07_G001_G_200715_5055_10S_000001.839.jpg,1920,1080,2,885.75,435.25,1315.36,718.12
A11_G07_G001_G_200715_5055_10S_000001.964.jpg,1920,1080,2,881.04,437.86,1320.94,717.33997
A11_G07_G001_G_200715_5055_10S_000002.721.jpg,1920,1080,2,908.73,433.48,1310.0599,719.89
A11_G07_G001_G_200715_5055_10S_000002.807.jpg,1920,1080,2,916.14,435.35,1313.42,723.06
A11_G07_G001_G_200715_5055_10S_000002.844.jpg,1920,1080,2,917.57,430.83,1309.17,723.43
A11_G07_G001_G_200715_5055_10S_000003.042.jpg,1920,1080,2,946.21,431.59,1308.4,721.08997
A11_G07_G001_G_200715_5055_10S_000003.166.jpg,1920,1080,2,954.99,431.59,1307.16,718.58997
A11_G07_G001_G_200715_5055_10S_000003.372.jpg,1920,1080,2,957.49,429.09,1313.4199,731.13
A11_G07_G001_G_200715_5055_10S_000003.578.jpg,1920,1080,2,960,439.11,1299.63,734.88
A11_G07_G001_G_200715_5055_10S_000003.612.jpg,1920,1080,2,958.12,444.13,1320.31,728.93
A11_G07_G001_G_200715_5055_10S_000003.681.jpg,1920,1080,2,957.35,443.2,1297.6799,708.39
A11_G07_G001_G_200715_5055_10S_000003.748.jpg,1920,1080,2,958.45,449.14,1312.17,708
A11_G07_G001_G_200715_5055_10S_000003.781.jpg,1920,1080,2,958.23,449.39,1309.1699,726.96
A11_G07_G001_G_200715_5055_10S_000004.147.jpg,1920,1080,2,918.64,449.14,1297.13,728.62
A11_G07_G001_G_200715_5055_10S_000004.184.jpg,1920,1080,2,956.24,446.63,1319.69,764.95996
A11_G07_G001_G_200715_5055_10S_000004.256.jpg,1920,1080,2,934.36,448.51,1304.75,763.21
A11_G07_G001_G_200715_5055_10S_000004.322.jpg,1920,1080,2,957.35,449.39,1252.6,783.76
A11_G07_G001_G_200715_5055_10S_000004.355.jpg,1920,1080,2,960.88,446.74,1253.48,781.77
A11_G07_G001_G_200715_5055_10S_000004.503.jpg,1920,1080,2,967.52,460.42,1252.01,781.26
A11_G07_G001_G_200715_5055_10S_000004.935.jpg,1920,1080,2,965.01,472.95,1243.23,783.76
A11_G07_G001_G_200715_5055_10S_000006.102.jpg,1920,1080,2,822.14,486.74,1147.99,904.07996
A11_G07_G001_G_200715_5055_10S_000007.385.jpg,1920,1080,2,708.99,546.89,1056.5,993.41003
A11_G07_G001_G_200715_5055_10S_000008.959.jpg,1920,1080,2,458.69,623.34,1002.61,1046.9401
A11_G07_G001_G_200717_5056_10S_000000.700.jpg,1920,1080,2,517.6,384.68,718.83997,539.68
A11_G07_G001_G_200717_5056_10S_000000.861.jpg,1920,1080,2,515.16,385.98,717.66,536.37
A11_G07_G001_G_200717_5056_10S_000001.471.jpg,1920,1080,2,523.86,388.98,670.49,555.66003
A11_G07_G001_G_200717_5056_10S_000003.644.jpg,1920,1080,2,489.37,397.67,602.16,548.66003
A11_G07_G001_G_200717_5056_10S_000005.114.jpg,1920,1080,2,417,378.5,580.49,544.27
A11_G07_G001_G_200717_5056_10S_000005.197.jpg,1920,1080,2,414.2,384.91,575.87,560.99
A11_G07_G001_G_200717_5056_10S_000006.633.jpg,1920,1080,2,350.94,365.41,547.18,573.14
A11_G07_G001_G_200717_5056_10S_000008.252.jpg,1920,1080,2,302.32,385.75,525.08,578.46
A11_G07_G001_G_200717_5056_10S_000008.895.jpg,1920,1080,2,285.74,399.22,487.93,597.24
A11_G07_G001_G_200717_5056_10S_000009.935.jpg,1920,1080,2,245.28,397.62,427.9,594.16
A11_G07_G001_G_200720_5057_12S_000000.104.jpg,1920,1080,2,976.6485178,482.4077435,1404.476709,828.9292196
A11_G07_G001_G_200720_5057_12S_000000.171.jpg,1920,1080,2,974.6557062,476.9702146,1432.774634,823.3778157
A11_G07_G001_G_200720_5057_12S_000000.204.jpg,1920,1080,2,974.5916515,474.1197822,1436.297641,824.7549909
A11_G07_G001_G_200720_5057_12S_000000.238.jpg,1920,1080,2,993.8953968,461.2011219,1444.514107,827.0813397
A11_G07_G001_G_200720_5057_12S_000000.371.jpg,1920,1080,2,1010.680799,447.5417856,1467.590705,818.3530371
A11_G07_G001_G_200720_5057_12S_000000.406.jpg,1920,1080,2,1024.983985,443.1390135,1469.827034,823.4080717
A11_G07_G001_G_200720_5057_12S_000000.473.jpg,1920,1080,2,1028.91712,445.6261343,1465.456745,823.1215971
A11_G07_G001_G_200720_5057_12S_000000.512.jpg,1920,1080,2,1027.07804,441.9963702,1472.232305,827.0417423
A11_G07_G001_G_200720_5057_12S_000000.579.jpg,1920,1080,2,1030.852995,440.7864489,1456.745312,823.1215971
A11_G07_G001_G_200720_5057_12S_000000.630.jpg,1920,1080,2,1028.820327,438.5117967,1456.551724,827.9128857
A11_G07_G001_G_200720_5057_12S_000000.777.jpg,1920,1080,2,1044.646098,437.277677,1453.357532,819.1288566
A11_G07_G001_G_200720_5057_12S_000000.897.jpg,1920,1080,2,1052.125561,437.9730942,1450.762332,821.1121076
A11_G07_G001_G_200720_5057_12S_000000.925.jpg,1920,1080,2,1052.658552,436.9891095,1457.527226,827.5080077
A11_G07_G001_G_200720_5057_12S_000000.949.jpg,1920,1080,2,1046.163999,437.4426662,1448.473849,823.9135456
A11_G07_G001_G_200720_5057_12S_000001.010.jpg,1920,1080,2,1053.571047,433.9254831,1453.272126,833.6265613
A11_G07_G001_G_200720_5057_12S_000001.129.jpg,1920,1080,2,1055.172414,432.7404719,1448.275862,829.1107078
A11_G07_G001_G_200720_5057_12S_000001.186.jpg,1920,1080,2,1047.861032,431.7293233,1450.246305,829.1366347
A11_G07_G001_G_200720_5057_12S_000001.246.jpg,1920,1080,2,1050.91569,432.6909751,1456.393334,821.5377
A11_G07_G001_G_200720_5057_12S_000001.294.jpg,1920,1080,2,1059.192825,431.0313901,1454.70852,822.0627803
A11_G07_G001_G_200720_5057_12S_000001.335.jpg,1920,1080,2,1057.516085,431.9087541,1446.831741,821.2244102
A11_G07_G001_G_200720_5057_12S_000001.385.jpg,1920,1080,2,1055.458974,430.4193333,1456.184927,824.7263349
A11_G07_G001_G_200720_5057_12S_000001.445.jpg,1920,1080,2,1052.658552,431.8641896,1427.802691,825.4580397
A11_G07_G001_G_200720_5057_12S_000001.509.jpg,1920,1080,2,1051.432179,432.053973,1427.91762,826.719798
A11_G07_G001_G_200720_5057_12S_000001.649.jpg,1920,1080,2,1043.436177,433.0429522,1413.188143,826.0254083
A11_G07_G001_G_200720_5057_12S_000001.738.jpg,1920,1080,2,1046.289044,430.4193333,1401.165345,821.9753558
A11_G07_G001_G_200720_5057_12S_000001.785.jpg,1920,1080,2,1042.758621,430.6715064,1393.829401,827.9128857
A11_G07_G001_G_200720_5057_12S_000001.868.jpg,1920,1080,2,1045.372051,430.8508594,1394.854276,824.4026903
A11_G07_G001_G_200720_5057_12S_000001.918.jpg,1920,1080,2,1047.114338,430.6715064,1371.179673,827.0417423
A11_G07_G001_G_200720_5057_12S_000001.961.jpg,1920,1080,2,1047.820628,429.3632287,1370.690583,826.3976084
A11_G07_G001_G_200720_5057_12S_000001.996.jpg,1920,1080,2,1045.372051,429.5023402,1355.315694,828.394307
A11_G07_G001_G_200720_5057_12S_000002.038.jpg,1920,1080,2,1048.12303,429.5023402,1357.14968,824.7263349
A11_G07_G001_G_200720_5057_12S_000002.076.jpg,1920,1080,2,1048.638838,429.4736842,1355.716878,829.1107078
A11_G07_G001_G_200720_5057_12S_000002.107.jpg,1920,1080,2,1041.016334,428.9292196,1348.529946,827.9128857
A11_G07_G001_G_200720_5057_12S_000002.142.jpg,1920,1080,2,1044.500907,430.6715064,1345.916515,825.2994555
A11_G07_G001_G_200720_5057_12S_000002.173.jpg,1920,1080,2,1044.455058,430.4193333,1347.062757,825.6433279
A11_G07_G001_G_200720_5057_12S_000002.208.jpg,1920,1080,2,1044.347176,429.8259848,1353.859293,823.3778157
A11_G07_G001_G_200720_5057_12S_000002.989.jpg,1920,1080,2,1044.283122,418.584392,1512.522686,828.0217786
A11_G07_G001_G_200720_5057_12S_000003.029.jpg,1920,1080,2,1044.614535,416.1461375,1519.577054,810.8119624
A11_G07_G001_G_200720_5057_12S_000003.104.jpg,1920,1080,2,1044.54239,417.6250972,1520.767436,821.6696915
A11_G07_G001_G_200720_5057_12S_000003.841.jpg,1920,1080,2,1052.176207,384.8958059,1648.536006,816.6552361
A11_G07_G001_G_200720_5057_12S_000003.936.jpg,1920,1080,2,1117.11327,374.4827586,1667.470909,775.2087114
A11_G07_G001_G_200720_5057_12S_000004.009.jpg,1920,1080,2,1116.591928,374.7665524,1671.326827,774.529148
A11_G07_G001_G_200720_5057_12S_000004.056.jpg,1920,1080,2,1129.997407,371.1641172,1675.084262,770.2307493
A11_G07_G001_G_200720_5057_12S_000004.113.jpg,1920,1080,2,1129.167747,368.6751361,1672.595281,773.5493907
A11_G07_G001_G_200720_5057_12S_000004.216.jpg,1920,1080,2,1133.511263,365.2588876,1684.893776,768.0345895
A11_G07_G001_G_200720_5057_12S_000004.258.jpg,1920,1080,2,1133.326113,363.2427163,1663.597964,770.8242175
A11_G07_G001_G_200720_5057_12S_000004.335.jpg,1920,1080,2,1129.582577,361.415608,1651.300665,791.1796733
A11_G07_G001_G_200720_5057_12S_000004.367.jpg,1920,1080,2,1122.217693,360.4647371,1674.031798,817.3746433
A11_G07_G001_G_200720_5057_12S_000004.433.jpg,1920,1080,2,1122.032668,360.5444646,1662.141561,819.3466425
A11_G07_G001_G_200720_5057_12S_000004.460.jpg,1920,1080,2,1119.419238,359.7822142,1674.77314,813.8656987
A11_G07_G001_G_200720_5057_12S_000004.491.jpg,1920,1080,2,1117.130045,359.7309417,1674.618834,818.206278
A11_G07_G001_G_200720_5057_12S_000004.549.jpg,1920,1080,2,1112.15971,355.6079855,1687.114338,826.9933454
A11_G07_G001_G_200720_5057_12S_000004.582.jpg,1920,1080,2,1111.395549,359.8108702,1697.354093,827.477314
A11_G07_G001_G_200720_5057_12S_000004.643.jpg,1920,1080,2,1112.731527,355.426009,1710.134529,820.2885553
A11_G07_G001_G_200720_5057_12S_000004.676.jpg,1920,1080,2,1111.744879,356.2302307,1712.418978,822.4993518
A11_G07_G001_G_200720_5057_12S_000004.706.jpg,1920,1080,2,1111.578947,353.5753176,1710.92559,824.4283122
A11_G07_G001_G_200720_5057_12S_000004.737.jpg,1920,1080,2,1106.932849,351.2522686,1708.602541,823.9927405
A11_G07_G001_G_200720_5057_12S_000004.796.jpg,1920,1080,2,1109.939148,351.9355183,1724.863884,824.4026903
A11_G07_G001_G_200720_5057_12S_000004.889.jpg,1920,1080,2,1110.911809,351.6591928,1736.32287,827.593423
A11_G07_G001_G_200720_5057_12S_000004.916.jpg,1920,1080,2,1107.692308,350.0034495,1739.358399,819.406692
A11_G07_G001_G_200720_5057_12S_000004.972.jpg,1920,1080,2,1108.64457,350.6409399,1746.871716,822.8923488
A11_G07_G001_G_200720_5057_12S_000004.999.jpg,1920,1080,2,1108.520179,348.7240114,1736.649001,826.1801875
A11_G07_G001_G_200720_5057_12S_000005.030.jpg,1920,1080,2,1106.864524,349.8857692,1741.261877,826.4524394
A11_G07_G001_G_200720_5057_12S_000005.057.jpg,1920,1080,2,1108.914274,348.8608946,1738.187253,826.4524394
A11_G07_G001_G_200720_5057_12S_000005.083.jpg,1920,1080,2,1107.441016,348.892922,1744.46461,828.0217786
A11_G07_G001_G_200720_5057_12S_000005.114.jpg,1920,1080,2,1106.820864,347.9773425,1736.700496,822.6528204
A11_G07_G001_G_200720_5057_12S_000005.141.jpg,1920,1080,2,1105.38415,351.7362371,1741.318814,827.9612825
A11_G07_G001_G_200720_5057_12S_000005.167.jpg,1920,1080,2,1111.744879,349.5929479,1743.946072,821.6696915
A11_G07_G001_G_200720_5057_12S_000005.248.jpg,1920,1080,2,1109.618875,351.0707804,1748.820327,829.1107078
A11_G07_G001_G_200720_5057_12S_000005.392.jpg,1920,1080,2,1111.796733,353.2486388,1754.264973,826.9328494
A11_G07_G001_G_200720_5057_12S_000005.420.jpg,1920,1080,2,1109.561563,353.391919,1743.203744,825.6433279
A11_G07_G001_G_200720_5057_12S_000005.451.jpg,1920,1080,2,1109.939148,355.010142,1739.212128,828.5021885
A11_G07_G001_G_200720_5057_12S_000005.512.jpg,1920,1080,2,1109.596413,353.2735426,1724.125561,823.5874439
A11_G07_G001_G_200720_5057_12S_000005.546.jpg,1920,1080,2,1107.22323,354.0108893,1723.121597,826.1705989
A11_G07_G001_G_200720_5057_12S_000005.586.jpg,1920,1080,2,1110.476967,353.6159804,1739.584183,822.2666123
A11_G07_G001_G_200720_5057_12S_000005.620.jpg,1920,1080,2,1109.596413,354.3497758,1727.35426,827.8923767
A11_G07_G001_G_200720_5057_12S_000005.701.jpg,1920,1080,2,1109.939148,356.0350165,1753.560372,820.3031921
A11_G07_G001_G_200720_5057_12S_000005.767.jpg,1920,1080,2,1112.885662,355.4264973,1764.065336,826.9328494
A11_G07_G001_G_200720_5057_12S_000005.834.jpg,1920,1080,2,1109.939148,356.0350165,1772.008114,828.5021885
A11_G07_G001_G_200720_5057_12S_000005.909.jpg,1920,1080,2,1108.520179,355.2466368,1757.488789,824.6636771
A11_G07_G001_G_200720_5057_12S_000005.942.jpg,1920,1080,2,1109.561563,358.8938772,1756.95864,827.477314
A11_G07_G001_G_200720_5057_12S_000005.976.jpg,1920,1080,2,1110.911809,357.6382661,1742.301943,828.7892377
A11_G07_G001_G_200720_5057_12S_000006.036.jpg,1920,1080,2,1112.107623,353.9654068,1754.772582,821.3581038
A11_G07_G001_G_200720_5057_12S_000006.086.jpg,1920,1080,2,1111.578947,354.7368421,1749.255898,825.154265
A11_G07_G001_G_200720_5057_12S_000006.138.jpg,1920,1080,2,1113.127647,357.5438596,1754.869933,831.8330309
A11_G07_G001_G_200720_5057_12S_000006.229.jpg,1920,1080,2,1113.974592,358.6932849,1760.798548,824.7549909
A11_G07_G001_G_200720_5057_12S_000006.276.jpg,1920,1080,2,1109.596413,357.5784753,1752.107623,825.7399103
A11_G07_G001_G_200720_5057_12S_000006.403.jpg,1920,1080,2,1111.988897,359.1096402,1745.361375,825.4275649
A11_G07_G001_G_200720_5057_12S_000006.456.jpg,1920,1080,2,1109.939148,357.0598911,1751.510622,829.5270631
A11_G07_G001_G_200720_5057_12S_000006.485.jpg,1920,1080,2,1110.915219,358.7192118,1757.220638,821.6696915
A11_G07_G001_G_200720_5057_12S_000006.513.jpg,1920,1080,2,1109.255898,357.9768841,1778.791807,826.6476536
A11_G07_G001_G_200720_5057_12S_000006.674.jpg,1920,1080,2,1110.219495,359.3061128,1776.351192,820.3870663
A11_G07_G001_G_200720_5057_12S_000006.705.jpg,1920,1080,2,1109.498573,361.4431309,1776.763147,831.0721565
A11_G07_G001_G_200720_5057_12S_000006.747.jpg,1920,1080,2,1111.330049,360.1711174,1774.643505,824.3660876
A11_G07_G001_G_200720_5057_12S_000006.837.jpg,1920,1080,2,1108.287961,362.3835451,1779.068361,829.8971567
A11_G07_G001_G_200720_5057_12S_000007.293.jpg,1920,1080,2,1113.013772,279.1694246,1701.291769,832.6016868
A11_G07_G001_G_200720_5057_12S_000007.363.jpg,1920,1080,2,1112.15971,281.07683,1699.69752,825.0574713
A11_G07_G001_G_200720_5057_12S_000007.393.jpg,1920,1080,2,1109.618875,280.2903811,1692.196007,831.2885662
A11_G07_G001_G_200720_5057_12S_000007.429.jpg,1920,1080,2,1111.988897,279.1694246,1691.043023,823.3778157
A11_G07_G001_G_200720_5057_12S_000007.503.jpg,1920,1080,2,1109.923962,284.9795282,1676.116202,828.7112498
A11_G07_G001_G_200720_5057_12S_000007.530.jpg,1920,1080,2,1112.15971,283.0127042,1678.402904,825.0574713
A11_G07_G001_G_200720_5057_12S_000007.647.jpg,1920,1080,2,1111.744879,297.3243453,1665.128338,822.4993518
A11_G07_G001_G_200720_5057_12S_000007.719.jpg,1920,1080,2,1109.488203,301.3689396,1660.772621,833.0526316
A11_G07_G001_G_200720_5057_12S_000007.785.jpg,1920,1080,2,1110.707804,303.1578947,1657.350272,825.8439201
A11_G07_G001_G_200720_5057_12S_000007.821.jpg,1920,1080,2,1113.321234,323.5208711,1658.656987,827.0417423
A11_G07_G001_G_200720_5057_12S_000007.856.jpg,1920,1080,2,1112.107623,324.1554559,1657.399103,824.0059791
A11_G07_G001_G_200720_5057_12S_000007.889.jpg,1920,1080,2,1108.529946,338.0036298,1667.150635,828.0217786
A11_G07_G001_G_200720_5057_12S_000007.929.jpg,1920,1080,2,1108.520179,344.1255605,1668.161435,830.5829596
A11_G07_G001_G_200720_5057_12S_000007.966.jpg,1920,1080,2,1106.367713,346.2780269,1674.618834,832.735426
A11_G07_G001_G_200720_5057_12S_000008.009.jpg,1920,1080,2,1108.520179,363.4977578,1683.2287,832.735426
A11_G07_G001_G_200720_5057_12S_000008.050.jpg,1920,1080,2,1108.520179,367.8026906,1683.2287,828.4304933
A11_G07_G001_G_200720_5057_12S_000008.166.jpg,1920,1080,2,1106.367713,365.6502242,1693.991031,830.5829596
A11_G07_G001_G_200720_5057_12S_000008.271.jpg,1920,1080,2,1110.672646,363.4977578,1719.820628,830.5829596
A11_G07_G001_G_200720_5057_12S_000008.350.jpg,1920,1080,2,1108.520179,365.6502242,1730.58296,832.735426
A11_G07_G001_G_200720_5057_12S_000008.392.jpg,1920,1080,2,1108.520179,365.6502242,1730.58296,830.5829596
A11_G07_G001_G_200720_5057_12S_000008.431.jpg,1920,1080,2,1108.520179,365.6502242,1730.58296,830.5829596
A11_G07_G001_G_200720_5057_12S_000008.508.jpg,1920,1080,2,1110.672646,365.6502242,1765.022422,832.735426
A11_G07_G001_G_200720_5057_12S_000008.539.jpg,1920,1080,2,1106.367713,365.6502242,1745.650224,832.735426
A11_G07_G001_G_200720_5057_12S_000008.568.jpg,1920,1080,2,1108.520179,367.8026906,1754.26009,832.735426
A11_G07_G001_G_200720_5057_12S_000008.599.jpg,1920,1080,2,1108.520179,365.6502242,1747.802691,830.5829596
A11_G07_G001_G_200720_5057_12S_000008.658.jpg,1920,1080,2,1110.672646,367.8026906,1752.107623,832.735426
A11_G07_G001_G_200720_5057_12S_000008.694.jpg,1920,1080,2,1107.89,368.93,1762.0901,831.38
A11_G07_G001_G_200720_5057_12S_000008.835.jpg,1920,1080,2,1110.28,366.3,1756.47,830.13
A11_G07_G001_G_200720_5057_12S_000008.953.jpg,1920,1080,2,1110.28,368.07,1758.24,827.74
A11_G07_G001_G_200720_5057_12S_000009.022.jpg,1920,1080,2,1110.39,367.68,1757.0701,831.39
A11_G07_G001_G_200720_5057_12S_000009.056.jpg,1920,1080,2,1107.89,366.42,1753.3201,833.89
A11_G07_G001_G_200720_5057_12S_000009.086.jpg,1920,1080,2,1109.14,366.42,1755.8201,831.38
A11_G07_G001_G_200720_5057_12S_000009.119.jpg,1920,1080,2,1111.16,366.3,1746.74,831.39
A11_G07_G001_G_200720_5057_12S_000009.177.jpg,1920,1080,2,1110.39,367.68,1739.53,831.39
A11_G07_G001_G_200720_5057_12S_000009.203.jpg,1920,1080,2,1109.14,368.93,1740.78,832.64
A11_G07_G001_G_200720_5057_12S_000009.230.jpg,1920,1080,2,1107.89,368.93,1743.29,831.38
A11_G07_G001_G_200720_5057_12S_000009.372.jpg,1920,1080,2,1105.38,366.42,1745.8,832.63
A11_G07_G001_G_200720_5057_12S_000009.405.jpg,1920,1080,2,1105.38,368.93,1744.54,831.38
A11_G07_G001_G_200720_5057_12S_000009.535.jpg,1920,1080,2,1106.63,367.68,1749.55,832.64
A11_G07_G001_G_200720_5057_12S_000009.605.jpg,1920,1080,2,1105.86,370.72,1755.58,828.62
A11_G07_G001_G_200720_5057_12S_000009.674.jpg,1920,1080,2,1102.87,370.18,1758.3301,831.38
A11_G07_G001_G_200720_5057_12S_000009.709.jpg,1920,1080,2,1107.62,366.3,1766.1799,833.89
A11_G07_G001_G_200720_5057_12S_000009.737.jpg,1920,1080,2,1107.62,370.72,1760,832.64
A11_G07_G001_G_200720_5057_12S_000009.770.jpg,1920,1080,2,1104.09,370.72,1767.07,828.62
A11_G07_G001_G_200720_5057_12S_000009.800.jpg,1920,1080,2,1109.14,368.93,1765.8501,832.64
A11_G07_G001_G_200720_5057_12S_000010.128.jpg,1920,1080,2,1106.63,256.14,1747.05,832.64
A11_G07_G001_G_200720_5057_12S_000010.199.jpg,1920,1080,2,1106.63,252.38,1748.3,831.39
A11_G07_G001_G_200720_5057_12S_000010.353.jpg,1920,1080,2,1107.89,248.62,1763.3501,831.39
A11_G07_G001_G_200720_5057_12S_000010.425.jpg,1920,1080,2,1106.63,249.87,1764.5901,835.14
A11_G07_G001_G_200720_5057_12S_000010.555.jpg,1920,1080,2,1106.63,257.39,1760.8301,832.64
A11_G07_G001_G_200720_5057_12S_000010.585.jpg,1920,1080,2,1106.63,262.4,1747.05,832.63
A11_G07_G001_G_200720_5057_12S_000010.646.jpg,1920,1080,2,1106.63,269.92,1757.0701,821.36
A11_G07_G001_G_200720_5057_12S_000010.714.jpg,1920,1080,2,1104.09,267.29,1752.05,830.38
A11_G07_G001_G_200720_5057_12S_000010.740.jpg,1920,1080,2,1105.86,272.6,1756.47,831.39
A11_G07_G001_G_200720_5057_12S_000010.845.jpg,1920,1080,2,1104.09,284.97,1754.7,831.27
A11_G07_G001_G_200720_5057_12S_000010.965.jpg,1920,1080,2,1104.97,294.7,1754.69,833.89
A11_G07_G001_G_200720_5057_12S_000011.005.jpg,1920,1080,2,1105.86,293.81,1757.35,828.62
A11_G07_G001_G_200720_5057_12S_000011.436.jpg,1920,1080,2,1102.87,332.58,1740.78,832.63
A11_G07_G001_G_200802_5058_12S_000003.126.jpg,1920,1080,2,1.25,546.89,298.27,818.85
A11_G07_G001_G_200802_5058_12S_000003.167.jpg,1920,1080,2,0.84,548.15,300.79,802.77
A11_G07_G001_G_200802_5058_12S_000003.227.jpg,1920,1080,2,1.25,545.64,278.4,800.05005
A11_G07_G001_G_200802_5058_12S_000003.261.jpg,1920,1080,2,1.25,548.15,313.31,801.85004
A11_G07_G001_G_200802_5058_12S_000003.491.jpg,1920,1080,2,1.25,548.15,286.99,807.58
A11_G07_G001_G_200802_5058_12S_000003.517.jpg,1920,1080,2,1.77,549.28,271.37997,793.26
A11_G07_G001_G_200802_5058_12S_000003.566.jpg,1920,1080,2,1.25,546.89,300.78,800.05005
A11_G07_G001_G_200802_5058_12S_000003.591.jpg,1920,1080,2,2.51,549.4,292.01,800.05005
A11_G07_G001_G_200802_5058_12S_000003.642.jpg,1920,1080,2,1.77,548.4,271.96,796.80005
A11_G07_G001_G_200802_5058_12S_000003.667.jpg,1920,1080,2,1.25,549.4,269.45,801.31006
A11_G07_G001_G_200802_5058_12S_000003.695.jpg,1920,1080,2,0.88,551.05,265.91,798.55
A11_G07_G001_G_200802_5058_12S_000003.724.jpg,1920,1080,2,1.25,546.89,263.18,811.33
A11_G07_G001_G_200802_5058_12S_000003.766.jpg,1920,1080,2,0.9,547.61,271.25,801.83997
A11_G07_G001_G_200802_5058_12S_000003.818.jpg,1920,1080,2,0.78,549.4,265.69,800.44
A11_G07_G001_G_200802_5058_12S_000003.871.jpg,1920,1080,2,0.88,548.4,257.23,807.41003
A11_G07_G001_G_200802_5058_12S_000003.969.jpg,1920,1080,2,2.51,549.4,259.43002,808.83
A11_G07_G001_G_200802_5058_12S_000004.008.jpg,1920,1080,2,0.88,546.63,259.89,822.61
A11_G07_G001_G_200802_5058_12S_000004.047.jpg,1920,1080,2,1.25,546.89,271.95,802.56
A11_G07_G001_G_200802_5058_12S_000004.145.jpg,1920,1080,2,1.77,545.75,255.47,797.55
A11_G07_G001_G_200802_5058_12S_000004.222.jpg,1920,1080,2,0.88,550.17,254.58,812.70996
A11_G07_G001_G_200802_5058_12S_000004.258.jpg,1920,1080,2,0.88,548.4,252.81,801.93005
A11_G07_G001_G_200802_5058_12S_000004.317.jpg,1920,1080,2,1.77,546.63,256.36,813.58997
A11_G07_G001_G_200802_5058_12S_000004.345.jpg,1920,1080,2,0.99,545.93,255.8,813.57996
A11_G07_G001_G_200802_5058_12S_000004.374.jpg,1920,1080,2,1.67,545.64,256.92,815.09
A11_G07_G001_G_200802_5058_12S_000004.409.jpg,1920,1080,2,1.77,543.98,251.05,815.36
A11_G07_G001_G_200802_5058_12S_000004.443.jpg,1920,1080,2,1.77,544.86,253.7,814.47
A11_G07_G001_G_200802_5058_12S_000004.476.jpg,1920,1080,2,1.25,546.89,248.14,800.05005
A11_G07_G001_G_200802_5058_12S_000004.510.jpg,1920,1080,2,0.88,546.63,252.81,814.48
A11_G07_G001_G_200802_5058_12S_000004.545.jpg,1920,1080,2,2.65,546.63,252.81999,814.48
A11_G07_G001_G_200802_5058_12S_000004.706.jpg,1920,1080,2,0.78,548.15,245.64,794.96
A11_G07_G001_G_200802_5058_12S_000004.738.jpg,1920,1080,2,0.7,546.27,248.37999,799.36
A11_G07_G001_G_200802_5058_12S_000004.777.jpg,1920,1080,2,2.51,548.15,254.42,797.55005
A11_G07_G001_G_200802_5058_12S_000004.852.jpg,1920,1080,2,0.6,546.89,250.66,798.71
A11_G07_G001_G_200802_5058_12S_000004.890.jpg,1920,1080,2,1.77,546.63,252.82,796.8
A11_G07_G001_G_200802_5058_12S_000004.926.jpg,1920,1080,2,1.57,546.89,249.40001,796.52
A11_G07_G001_G_200802_5058_12S_000004.983.jpg,1920,1080,2,0.66,547.61,248.86,795.6
A11_G07_G001_G_200802_5058_12S_000005.031.jpg,1920,1080,2,3.76,545.64,248.15,795.04004
A11_G07_G001_G_200802_5058_12S_000005.067.jpg,1920,1080,2,1.77,544.86,251.94,801.20996
A11_G07_G001_G_200802_5058_12S_000005.109.jpg,1920,1080,2,0.88,545.75,243.97,787.96
A11_G07_G001_G_200802_5058_12S_000005.331.jpg,1920,1080,2,1.25,546.89,266.94,800.05005
A11_G07_G001_G_200802_5058_12S_000005.407.jpg,1920,1080,2,0.84,548.15,263.19,804.44006
A11_G07_G001_G_200802_5058_12S_000005.446.jpg,1920,1080,2,2.65,546.63,270.5,795.03
A11_G07_G001_G_200802_5058_12S_000005.479.jpg,1920,1080,2,1.77,548.4,270.71,813.59
A11_G07_G001_G_200802_5058_12S_000005.540.jpg,1920,1080,2,1.57,548.15,281.99002,796.53
A11_G07_G001_G_200802_5058_12S_000005.569.jpg,1920,1080,2,0.88,546.63,281.1,807.4
A11_G07_G001_G_200802_5058_12S_000005.629.jpg,1920,1080,2,1.25,545.64,280.73,798.80005
A11_G07_G001_G_200802_5058_12S_000005.659.jpg,1920,1080,2,0.96,547.23,277.63998,800.76996
A11_G07_G001_G_200802_5058_12S_000005.686.jpg,1920,1080,2,0.88,545.75,280.22,810.06
A11_G07_G001_G_200802_5058_12S_000005.790.jpg,1920,1080,2,1.77,544.86,256.36,795.91
A11_G07_G001_G_200802_5058_12S_000005.833.jpg,1920,1080,2,0.78,549.4,248.14,793.39
A11_G07_G001_G_200802_5058_12S_000005.867.jpg,1920,1080,2,0.78,549.4,249.4,794.96
A11_G07_G001_G_200802_5058_12S_000005.901.jpg,1920,1080,2,0.9,546.89,251.90999,800.05005
A11_G07_G001_G_200802_5058_12S_000005.936.jpg,1920,1080,2,0.74,548.15,245.64,796.92004
